Index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
76,0.553,0.685,2,-10.624,1,0.0266,0.145,0.859,0.138,0.491,79.998,audio_features,6XyjwF7CAwuEaW77noJr6I,spotify:track:6XyjwF7CAwuEaW77noJr6I,https://api.spotify.com/v1/tracks/6XyjwF7CAwuEaW77noJr6I,https://api.spotify.com/v1/audio-analysis/6XyjwF7CAwuEaW77noJr6I,146293,4
77,0.573,0.669,8,-11.436,0,0.0332,0.521,0.806,0.321,0.159,96.982,audio_features,1rPYEWQfIRo5A4fvLgFbBe,spotify:track:1rPYEWQfIRo5A4fvLgFbBe,https://api.spotify.com/v1/tracks/1rPYEWQfIRo5A4fvLgFbBe,https://api.spotify.com/v1/audio-analysis/1rPYEWQfIRo5A4fvLgFbBe,283053,4
78,0.569,0.623,2,-7.441,1,0.0274,0.0413,0.0134,0.539,0.495,139.958,audio_features,36bVcRltxiQSg0ZEHDAZZ1,spotify:track:36bVcRltxiQSg0ZEHDAZZ1,https://api.spotify.com/v1/tracks/36bVcRltxiQSg0ZEHDAZZ1,https://api.spotify.com/v1/audio-analysis/36bVcRltxiQSg0ZEHDAZZ1,178555,4
79,0.637,0.579,10,-6.995,1,0.194,0.724,0,0.148,0.305,99.856,audio_features,2I3yY1YL9JPDyOznnyiJnJ,spotify:track:2I3yY1YL9JPDyOznnyiJnJ,https://api.spotify.com/v1/tracks/2I3yY1YL9JPDyOznnyiJnJ,https://api.spotify.com/v1/audio-analysis/2I3yY1YL9JPDyOznnyiJnJ,176147,4
80,0.715,0.722,7,-7.393,1,0.173,0.648,0,0.331,0.509,88.118,audio_features,2EE4ytQ5LpuyIjDircmLzQ,spotify:track:2EE4ytQ5LpuyIjDircmLzQ,https://api.spotify.com/v1/tracks/2EE4ytQ5LpuyIjDircmLzQ,https://api.spotify.com/v1/audio-analysis/2EE4ytQ5LpuyIjDircmLzQ,106327,4
81,0.611,0.618,9,-5.943,1,0.315,0.234,5.54E-05,0.152,0.413,80.875,audio_features,68PoaJGEKua1YVo8ZVYsTo,spotify:track:68PoaJGEKua1YVo8ZVYsTo,https://api.spotify.com/v1/tracks/68PoaJGEKua1YVo8ZVYsTo,https://api.spotify.com/v1/audio-analysis/68PoaJGEKua1YVo8ZVYsTo,157317,4
82,0.643,0.884,7,-3.729,1,0.362,0.115,0,0.14,0.297,168.236,audio_features,6WuGf5uKp3zOEv70OuErP7,spotify:track:6WuGf5uKp3zOEv70OuErP7,https://api.spotify.com/v1/tracks/6WuGf5uKp3zOEv70OuErP7,https://api.spotify.com/v1/audio-analysis/6WuGf5uKp3zOEv70OuErP7,152143,4
83,0.604,0.501,5,-10.171,0,0.425,0.466,9.09E-06,0.091,0.0956,78.61,audio_features,00t7QTffOR3SA3L1BvSQVq,spotify:track:00t7QTffOR3SA3L1BvSQVq,https://api.spotify.com/v1/tracks/00t7QTffOR3SA3L1BvSQVq,https://api.spotify.com/v1/audio-analysis/00t7QTffOR3SA3L1BvSQVq,170213,4
84,0.547,0.825,7,-8.499,1,0.212,0.105,0.000248,0.14,0.589,119.743,audio_features,72nLaDnt2dfxCA3ZAiEC2c,spotify:track:72nLaDnt2dfxCA3ZAiEC2c,https://api.spotify.com/v1/tracks/72nLaDnt2dfxCA3ZAiEC2c,https://api.spotify.com/v1/audio-analysis/72nLaDnt2dfxCA3ZAiEC2c,217827,5
85,0.614,0.803,7,-5.732,1,0.357,0.316,0,0.156,0.395,83.898,audio_features,0SVgIXFSIAegRNMO06g1Ki,spotify:track:0SVgIXFSIAegRNMO06g1Ki,https://api.spotify.com/v1/tracks/0SVgIXFSIAegRNMO06g1Ki,https://api.spotify.com/v1/audio-analysis/0SVgIXFSIAegRNMO06g1Ki,290333,4
86,0.821,0.636,11,-4.479,1,0.169,0.142,0,0.233,0.163,127.961,audio_features,0QNNd0qMCDbraS1nQPg3aA,spotify:track:0QNNd0qMCDbraS1nQPg3aA,https://api.spotify.com/v1/tracks/0QNNd0qMCDbraS1nQPg3aA,https://api.spotify.com/v1/audio-analysis/0QNNd0qMCDbraS1nQPg3aA,142657,4
87,0.788,0.408,2,-12.287,1,0.427,0.398,0.312,0.104,0.206,161.002,audio_features,5FhHP2GPxEl3uZvmrsAgkU,spotify:track:5FhHP2GPxEl3uZvmrsAgkU,https://api.spotify.com/v1/tracks/5FhHP2GPxEl3uZvmrsAgkU,https://api.spotify.com/v1/audio-analysis/5FhHP2GPxEl3uZvmrsAgkU,125920,4
88,0.891,0.407,7,-10.312,1,0.0771,0.391,0.0687,0.098,0.244,106.025,audio_features,6HUBuhLLNiELHcNtFPKkGT,spotify:track:6HUBuhLLNiELHcNtFPKkGT,https://api.spotify.com/v1/tracks/6HUBuhLLNiELHcNtFPKkGT,https://api.spotify.com/v1/audio-analysis/6HUBuhLLNiELHcNtFPKkGT,141399,4
89,0.757,0.337,0,-14.937,0,0.0313,0.2,0,0.0677,0.559,92.864,audio_features,0JUWF44gfMszGNhjCF7Ufs,spotify:track:0JUWF44gfMszGNhjCF7Ufs,https://api.spotify.com/v1/tracks/0JUWF44gfMszGNhjCF7Ufs,https://api.spotify.com/v1/audio-analysis/0JUWF44gfMszGNhjCF7Ufs,345267,4
90,0.618,0.71,8,-6.066,1,0.331,0.407,0,0.183,0.233,112.014,audio_features,5BQrp63SHCVf4bzCzJePne,spotify:track:5BQrp63SHCVf4bzCzJePne,https://api.spotify.com/v1/tracks/5BQrp63SHCVf4bzCzJePne,https://api.spotify.com/v1/audio-analysis/5BQrp63SHCVf4bzCzJePne,249450,4
91,0.643,0.716,1,-7.565,1,0.5,0.0695,0,0.592,0.52,178.082,audio_features,0C5IKY0sXz4sg0hpx7HOz0,spotify:track:0C5IKY0sXz4sg0hpx7HOz0,https://api.spotify.com/v1/tracks/0C5IKY0sXz4sg0hpx7HOz0,https://api.spotify.com/v1/audio-analysis/0C5IKY0sXz4sg0hpx7HOz0,240493,4
92,0.551,0.562,11,-6.862,1,0.163,0.0218,0,0.302,0.438,135.872,audio_features,3BUWNzPWz2mDbptZmGEXpB,spotify:track:3BUWNzPWz2mDbptZmGEXpB,https://api.spotify.com/v1/tracks/3BUWNzPWz2mDbptZmGEXpB,https://api.spotify.com/v1/audio-analysis/3BUWNzPWz2mDbptZmGEXpB,316192,4
93,0.661,0.746,8,-2.223,0,0.25,0.362,0,0.454,0.678,83.935,audio_features,2334WaCjswLcRIRgTTPWaZ,spotify:track:2334WaCjswLcRIRgTTPWaZ,https://api.spotify.com/v1/tracks/2334WaCjswLcRIRgTTPWaZ,https://api.spotify.com/v1/audio-analysis/2334WaCjswLcRIRgTTPWaZ,303667,4
94,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,audio_features,2X485T9Z5Ly0xyaghN73ed,spotify:track:2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/tracks/2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/audio-analysis/2X485T9Z5Ly0xyaghN73ed,467587,4
95,0.484,0.631,2,-7.682,1,0.337,0.373,0,0.121,0.508,83.839,audio_features,2tlHNbWsOphjepsOTyv55Y,spotify:track:2tlHNbWsOphjepsOTyv55Y,https://api.spotify.com/v1/tracks/2tlHNbWsOphjepsOTyv55Y,https://api.spotify.com/v1/audio-analysis/2tlHNbWsOphjepsOTyv55Y,358413,4
96,0.674,0.659,7,-7.995,0,0.301,0.36,9.61E-06,0.111,0.48,92.319,audio_features,3wltO9TZ6j1gfyDsjzH7QY,spotify:track:3wltO9TZ6j1gfyDsjzH7QY,https://api.spotify.com/v1/tracks/3wltO9TZ6j1gfyDsjzH7QY,https://api.spotify.com/v1/audio-analysis/3wltO9TZ6j1gfyDsjzH7QY,189531,4
97,0.607,0.674,10,-6.874,0,0.276,0.324,0,0.134,0.522,144.007,audio_features,6l6InQrb9mALMLe5bYg3Uk,spotify:track:6l6InQrb9mALMLe5bYg3Uk,https://api.spotify.com/v1/tracks/6l6InQrb9mALMLe5bYg3Uk,https://api.spotify.com/v1/audio-analysis/6l6InQrb9mALMLe5bYg3Uk,165205,4
98,0.658,0.447,9,-9.299,0,0.0869,0.701,0.924,0.198,0.538,184.316,audio_features,7s5VQqrjBtrBgZL4pEa46S,spotify:track:7s5VQqrjBtrBgZL4pEa46S,https://api.spotify.com/v1/tracks/7s5VQqrjBtrBgZL4pEa46S,https://api.spotify.com/v1/audio-analysis/7s5VQqrjBtrBgZL4pEa46S,86739,4
99,0.83,0.698,5,-6.517,0,0.077,0.224,1.02E-06,0.191,0.595,132.99,audio_features,09riz9pAPJyYYDVynE5xxY,spotify:track:09riz9pAPJyYYDVynE5xxY,https://api.spotify.com/v1/tracks/09riz9pAPJyYYDVynE5xxY,https://api.spotify.com/v1/audio-analysis/09riz9pAPJyYYDVynE5xxY,175476,4
100,0.762,0.69,5,-10.091,1,0.042,0.397,0.0743,0.114,0.456,100.014,audio_features,4G3zjCGI7i4Dk4k438smIE,spotify:track:4G3zjCGI7i4Dk4k438smIE,https://api.spotify.com/v1/tracks/4G3zjCGI7i4Dk4k438smIE,https://api.spotify.com/v1/audio-analysis/4G3zjCGI7i4Dk4k438smIE,189040,4
101,0.788,0.744,11,-6.022,1,0.069,0.189,5.74E-05,0.196,0.681,96.445,audio_features,3u9PAti8muEXXvEjeFpQK0,spotify:track:3u9PAti8muEXXvEjeFpQK0,https://api.spotify.com/v1/tracks/3u9PAti8muEXXvEjeFpQK0,https://api.spotify.com/v1/audio-analysis/3u9PAti8muEXXvEjeFpQK0,204110,4
102,0.775,0.688,4,-10.912,0,0.0593,0.0176,0.0917,0.108,0.284,120.017,audio_features,1XsRwo2it6QHdV2OiT6IzF,spotify:track:1XsRwo2it6QHdV2OiT6IzF,https://api.spotify.com/v1/tracks/1XsRwo2it6QHdV2OiT6IzF,https://api.spotify.com/v1/audio-analysis/1XsRwo2it6QHdV2OiT6IzF,336005,4
103,0.593,0.41,3,-13.097,0,0.0531,0.886,0.0993,0.115,0.201,122.584,audio_features,6Yj7Zhxt73uvwFFvzQXdxO,spotify:track:6Yj7Zhxt73uvwFFvzQXdxO,https://api.spotify.com/v1/tracks/6Yj7Zhxt73uvwFFvzQXdxO,https://api.spotify.com/v1/audio-analysis/6Yj7Zhxt73uvwFFvzQXdxO,254407,4
104,0.637,0.648,7,-5.635,1,0.232,0.199,0,0.0802,0.567,78.321,audio_features,03yao8D07Ch31JEStdRf32,spotify:track:03yao8D07Ch31JEStdRf32,https://api.spotify.com/v1/tracks/03yao8D07Ch31JEStdRf32,https://api.spotify.com/v1/audio-analysis/03yao8D07Ch31JEStdRf32,193858,4
105,0.659,0.883,7,-4.12,1,0.161,0.272,0,0.382,0.728,92.053,audio_features,5rItTdPxhUoEnBhlq3Y7Br,spotify:track:5rItTdPxhUoEnBhlq3Y7Br,https://api.spotify.com/v1/tracks/5rItTdPxhUoEnBhlq3Y7Br,https://api.spotify.com/v1/audio-analysis/5rItTdPxhUoEnBhlq3Y7Br,160561,4
106,0.453,0.841,7,-5.612,1,0.359,0.44,0,0.697,0.634,99.4,audio_features,0gWyU4e1wUH8ZETbEJYdcZ,spotify:track:0gWyU4e1wUH8ZETbEJYdcZ,https://api.spotify.com/v1/tracks/0gWyU4e1wUH8ZETbEJYdcZ,https://api.spotify.com/v1/audio-analysis/0gWyU4e1wUH8ZETbEJYdcZ,134845,4
107,0.696,0.72,2,-5.184,0,0.298,0.0362,0,0.0895,0.489,166.019,audio_features,3U5N1Q57MYTHoaL9RgBVdy,spotify:track:3U5N1Q57MYTHoaL9RgBVdy,https://api.spotify.com/v1/tracks/3U5N1Q57MYTHoaL9RgBVdy,https://api.spotify.com/v1/audio-analysis/3U5N1Q57MYTHoaL9RgBVdy,212242,4
108,0.736,0.861,11,-4.189,0,0.0673,0.0661,3.54E-05,0.0992,0.683,87.982,audio_features,2hIDd9xB9EfhO9z1Q90JDM,spotify:track:2hIDd9xB9EfhO9z1Q90JDM,https://api.spotify.com/v1/tracks/2hIDd9xB9EfhO9z1Q90JDM,https://api.spotify.com/v1/audio-analysis/2hIDd9xB9EfhO9z1Q90JDM,202739,4
109,0.591,0.746,6,-5.757,0,0.384,0.247,0,0.264,0.615,91.807,audio_features,5QIRBSqO4tHdlmL0lOoYqq,spotify:track:5QIRBSqO4tHdlmL0lOoYqq,https://api.spotify.com/v1/tracks/5QIRBSqO4tHdlmL0lOoYqq,https://api.spotify.com/v1/audio-analysis/5QIRBSqO4tHdlmL0lOoYqq,233973,4
110,0.615,0.743,7,-6.569,1,0.041,0.237,0.00431,0.148,0.528,162.22,audio_features,05ZUxHiGT7VR6ShJjhwJxn,spotify:track:05ZUxHiGT7VR6ShJjhwJxn,https://api.spotify.com/v1/tracks/05ZUxHiGT7VR6ShJjhwJxn,https://api.spotify.com/v1/audio-analysis/05ZUxHiGT7VR6ShJjhwJxn,158474,4
111,0.741,0.657,11,-4.996,0,0.0504,0.295,8.53E-05,0.0922,0.336,87.962,audio_features,7tsTlt7Kwj2tFvpukBtZd4,spotify:track:7tsTlt7Kwj2tFvpukBtZd4,https://api.spotify.com/v1/tracks/7tsTlt7Kwj2tFvpukBtZd4,https://api.spotify.com/v1/audio-analysis/7tsTlt7Kwj2tFvpukBtZd4,201184,4
112,0.35,0.621,8,-6.495,0,0.233,0.256,3.44E-05,0.613,0.459,83.375,audio_features,5WzfCu5fhgm7jv896EN1Md,spotify:track:5WzfCu5fhgm7jv896EN1Md,https://api.spotify.com/v1/tracks/5WzfCu5fhgm7jv896EN1Md,https://api.spotify.com/v1/audio-analysis/5WzfCu5fhgm7jv896EN1Md,253387,4
113,0.826,0.579,8,-8.241,0,0.0801,0.00881,0,0.129,0.431,121.075,audio_features,4f8Mh5wuWHOsfXtzjrJB3t,spotify:track:4f8Mh5wuWHOsfXtzjrJB3t,https://api.spotify.com/v1/tracks/4f8Mh5wuWHOsfXtzjrJB3t,https://api.spotify.com/v1/audio-analysis/4f8Mh5wuWHOsfXtzjrJB3t,212013,4
114,0.468,0.652,0,-4.912,1,0.0722,0.333,0.000318,0.55,0.39,140.223,audio_features,3EG9FJ0ToLfgnc1IG2Z1wz,spotify:track:3EG9FJ0ToLfgnc1IG2Z1wz,https://api.spotify.com/v1/tracks/3EG9FJ0ToLfgnc1IG2Z1wz,https://api.spotify.com/v1/audio-analysis/3EG9FJ0ToLfgnc1IG2Z1wz,588139,4
115,0.386,0.762,9,-6.341,1,0.564,0.122,0,0.527,0.433,170.691,audio_features,64v1g2HcPumBz2Wd1rT56b,spotify:track:64v1g2HcPumBz2Wd1rT56b,https://api.spotify.com/v1/tracks/64v1g2HcPumBz2Wd1rT56b,https://api.spotify.com/v1/audio-analysis/64v1g2HcPumBz2Wd1rT56b,138312,4
116,0.541,0.619,1,-8.746,0,0.254,0.167,0.00633,0.144,0.491,163.908,audio_features,3zakx7RAwdkUQlOoQ7SJRt,spotify:track:3zakx7RAwdkUQlOoQ7SJRt,https://api.spotify.com/v1/tracks/3zakx7RAwdkUQlOoQ7SJRt,https://api.spotify.com/v1/audio-analysis/3zakx7RAwdkUQlOoQ7SJRt,214693,4
117,0.727,0.527,9,-7.111,1,0.252,0.218,0.000228,0.113,0.102,84.471,audio_features,0yLsJKNJHmSnmSGl3ZodYn,spotify:track:0yLsJKNJHmSnmSGl3ZodYn,https://api.spotify.com/v1/tracks/0yLsJKNJHmSnmSGl3ZodYn,https://api.spotify.com/v1/audio-analysis/0yLsJKNJHmSnmSGl3ZodYn,216313,4
118,0.776,0.464,8,-11.044,0,0.0553,0.79,0.000521,0.109,0.52,129.07,audio_features,1N4WFXhgmkrTRxK0X7R90u,spotify:track:1N4WFXhgmkrTRxK0X7R90u,https://api.spotify.com/v1/tracks/1N4WFXhgmkrTRxK0X7R90u,https://api.spotify.com/v1/audio-analysis/1N4WFXhgmkrTRxK0X7R90u,166000,4
119,0.856,0.84,6,-7.736,0,0.334,0.0973,0,0.0773,0.792,95.416,audio_features,7EQvdUJqZ2i7SWvSB2VqGA,spotify:track:7EQvdUJqZ2i7SWvSB2VqGA,https://api.spotify.com/v1/tracks/7EQvdUJqZ2i7SWvSB2VqGA,https://api.spotify.com/v1/audio-analysis/7EQvdUJqZ2i7SWvSB2VqGA,298053,4
120,0.69,0.729,11,-5.819,0,0.221,1.70E-05,0.0431,0.152,0.357,91.376,audio_features,2CPturRUlpvirYr7VpkXCV,spotify:track:2CPturRUlpvirYr7VpkXCV,https://api.spotify.com/v1/tracks/2CPturRUlpvirYr7VpkXCV,https://api.spotify.com/v1/audio-analysis/2CPturRUlpvirYr7VpkXCV,202107,4
121,0.708,0.832,1,-4.964,1,0.318,0.02,2.80E-06,0.189,0.618,92.428,audio_features,6DPrhGVJ1WTZvM9fKptnGe,spotify:track:6DPrhGVJ1WTZvM9fKptnGe,https://api.spotify.com/v1/tracks/6DPrhGVJ1WTZvM9fKptnGe,https://api.spotify.com/v1/audio-analysis/6DPrhGVJ1WTZvM9fKptnGe,252600,4
122,0.647,0.715,0,-9.192,1,0.29,0.00599,0,0.0662,0.649,141.936,audio_features,1mawXJroyhDMLnrfnXjC6d,spotify:track:1mawXJroyhDMLnrfnXjC6d,https://api.spotify.com/v1/tracks/1mawXJroyhDMLnrfnXjC6d,https://api.spotify.com/v1/audio-analysis/1mawXJroyhDMLnrfnXjC6d,148844,4
123,0.667,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.917,audio_features,4iz9lGMjU1lXS51oPmUmTe,spotify:track:4iz9lGMjU1lXS51oPmUmTe,https://api.spotify.com/v1/tracks/4iz9lGMjU1lXS51oPmUmTe,https://api.spotify.com/v1/audio-analysis/4iz9lGMjU1lXS51oPmUmTe,203493,4
124,0.666,0.438,10,-7.284,0,0.0285,0.0896,9.56E-06,0.124,0.29,82.782,audio_features,6BJbDjhZEgOr2a1PA8hxhh,spotify:track:6BJbDjhZEgOr2a1PA8hxhh,https://api.spotify.com/v1/tracks/6BJbDjhZEgOr2a1PA8hxhh,https://api.spotify.com/v1/audio-analysis/6BJbDjhZEgOr2a1PA8hxhh,313267,3
125,0.801,0.638,11,-8.564,1,0.0461,0.0661,0.0245,0.172,0.701,124.979,audio_features,18m3qPfrUd1MS5qukDJu0d,spotify:track:18m3qPfrUd1MS5qukDJu0d,https://api.spotify.com/v1/tracks/18m3qPfrUd1MS5qukDJu0d,https://api.spotify.com/v1/audio-analysis/18m3qPfrUd1MS5qukDJu0d,195210,4
126,0.866,0.534,11,-9.201,1,0.229,0.184,0.266,0.0929,0.841,98.243,audio_features,0eEXcw3JLVXcRxYrVYMy68,spotify:track:0eEXcw3JLVXcRxYrVYMy68,https://api.spotify.com/v1/tracks/0eEXcw3JLVXcRxYrVYMy68,https://api.spotify.com/v1/audio-analysis/0eEXcw3JLVXcRxYrVYMy68,226133,4
127,0.557,0.654,11,-7.201,0,0.196,0.134,0,0.291,0.386,135.983,audio_features,1q8DwZtQen5fvyB7cKbShC,spotify:track:1q8DwZtQen5fvyB7cKbShC,https://api.spotify.com/v1/tracks/1q8DwZtQen5fvyB7cKbShC,https://api.spotify.com/v1/audio-analysis/1q8DwZtQen5fvyB7cKbShC,280000,4
128,0.927,0.517,1,-6.489,1,0.361,0.0679,0,0.174,0.616,95.525,audio_features,7f1UEGMBMuXfLBP5XANfrW,spotify:track:7f1UEGMBMuXfLBP5XANfrW,https://api.spotify.com/v1/tracks/7f1UEGMBMuXfLBP5XANfrW,https://api.spotify.com/v1/audio-analysis/7f1UEGMBMuXfLBP5XANfrW,207467,4
129,0.824,0.458,1,-10.489,1,0.26,0.167,0,0.327,0.535,90.469,audio_features,1I8DHdu9jHhEbk8NvGrQb6,spotify:track:1I8DHdu9jHhEbk8NvGrQb6,https://api.spotify.com/v1/tracks/1I8DHdu9jHhEbk8NvGrQb6,https://api.spotify.com/v1/audio-analysis/1I8DHdu9jHhEbk8NvGrQb6,222867,4
130,0.415,0.821,5,-6.908,0,0.18,0.405,0,0.106,0.667,94.997,audio_features,4mSz38PAXM6Jzq21HsucFi,spotify:track:4mSz38PAXM6Jzq21HsucFi,https://api.spotify.com/v1/tracks/4mSz38PAXM6Jzq21HsucFi,https://api.spotify.com/v1/audio-analysis/4mSz38PAXM6Jzq21HsucFi,207346,4
131,0.695,0.717,11,-1.454,0,0.395,0.359,0,0.277,0.61,75.888,audio_features,5XkeTGKcCkGF8l6fA9YpsS,spotify:track:5XkeTGKcCkGF8l6fA9YpsS,https://api.spotify.com/v1/tracks/5XkeTGKcCkGF8l6fA9YpsS,https://api.spotify.com/v1/audio-analysis/5XkeTGKcCkGF8l6fA9YpsS,253560,1
132,0.865,0.884,5,-2.435,0,0.138,0.121,2.31E-06,0.102,0.788,95.323,audio_features,2sXaZphe2LlqAyZVKvHbU1,spotify:track:2sXaZphe2LlqAyZVKvHbU1,https://api.spotify.com/v1/tracks/2sXaZphe2LlqAyZVKvHbU1,https://api.spotify.com/v1/audio-analysis/2sXaZphe2LlqAyZVKvHbU1,222320,4
133,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,audio_features,3GKL13lkM5nRc4zC1lIOrR,spotify:track:3GKL13lkM5nRc4zC1lIOrR,https://api.spotify.com/v1/tracks/3GKL13lkM5nRc4zC1lIOrR,https://api.spotify.com/v1/audio-analysis/3GKL13lkM5nRc4zC1lIOrR,236800,4
134,0.676,0.848,10,-3.449,0,0.278,0.104,0,0.116,0.956,92.979,audio_features,5WcXUCkcwQL4W4mP1hqVBf,spotify:track:5WcXUCkcwQL4W4mP1hqVBf,https://api.spotify.com/v1/tracks/5WcXUCkcwQL4W4mP1hqVBf,https://api.spotify.com/v1/audio-analysis/5WcXUCkcwQL4W4mP1hqVBf,127355,4
135,0.525,0.889,6,-4.367,1,0.317,0.289,0,0.388,0.733,85.472,audio_features,6HpSnjpidFWZhw8nHFF8tT,spotify:track:6HpSnjpidFWZhw8nHFF8tT,https://api.spotify.com/v1/tracks/6HpSnjpidFWZhw8nHFF8tT,https://api.spotify.com/v1/audio-analysis/6HpSnjpidFWZhw8nHFF8tT,240053,4
136,0.554,0.653,6,-7.636,1,0.372,0.366,1.34E-05,0.121,0.699,173.589,audio_features,5RRRwz3kT5D1CWE6F4axw4,spotify:track:5RRRwz3kT5D1CWE6F4axw4,https://api.spotify.com/v1/tracks/5RRRwz3kT5D1CWE6F4axw4,https://api.spotify.com/v1/audio-analysis/5RRRwz3kT5D1CWE6F4axw4,295080,4
137,0.463,0.802,11,-8.77,1,0.533,0.719,0,0.327,0.697,173.023,audio_features,2OwDaBDgiW6E6r1JguSbi9,spotify:track:2OwDaBDgiW6E6r1JguSbi9,https://api.spotify.com/v1/tracks/2OwDaBDgiW6E6r1JguSbi9,https://api.spotify.com/v1/audio-analysis/2OwDaBDgiW6E6r1JguSbi9,247600,4
138,0.714,0.621,11,-7.01,0,0.0275,0.00246,0.525,0.0945,0.366,122.417,audio_features,4EtELRz6M3e184zevnBKDb,spotify:track:4EtELRz6M3e184zevnBKDb,https://api.spotify.com/v1/tracks/4EtELRz6M3e184zevnBKDb,https://api.spotify.com/v1/audio-analysis/4EtELRz6M3e184zevnBKDb,196360,4
139,0.633,0.899,1,-6.095,1,0.0917,0.00142,0.757,0.504,0.695,160.039,audio_features,4GsjpgN5cD2QpaXNVfcCrA,spotify:track:4GsjpgN5cD2QpaXNVfcCrA,https://api.spotify.com/v1/tracks/4GsjpgN5cD2QpaXNVfcCrA,https://api.spotify.com/v1/audio-analysis/4GsjpgN5cD2QpaXNVfcCrA,193500,4
140,0.599,0.646,6,-6.326,1,0.337,0.222,4.36E-06,0.128,0.638,176.153,audio_features,2uuJs2nltcYFh9pkKP7bW4,spotify:track:2uuJs2nltcYFh9pkKP7bW4,https://api.spotify.com/v1/tracks/2uuJs2nltcYFh9pkKP7bW4,https://api.spotify.com/v1/audio-analysis/2uuJs2nltcYFh9pkKP7bW4,220387,4
141,0.585,0.802,11,-6.352,0,0.0294,0.000204,0.246,0.0779,0.393,89.92,audio_features,0jYfN0oxUjdYmAifDBORz9,spotify:track:0jYfN0oxUjdYmAifDBORz9,https://api.spotify.com/v1/tracks/0jYfN0oxUjdYmAifDBORz9,https://api.spotify.com/v1/audio-analysis/0jYfN0oxUjdYmAifDBORz9,152360,4
142,0.622,0.782,5,-9.142,1,0.0599,0.848,0.477,0.396,0.655,125.068,audio_features,36Owb6DDJbBFXi86x3X61z,spotify:track:36Owb6DDJbBFXi86x3X61z,https://api.spotify.com/v1/tracks/36Owb6DDJbBFXi86x3X61z,https://api.spotify.com/v1/audio-analysis/36Owb6DDJbBFXi86x3X61z,134442,4
143,0.448,0.402,7,-12.135,1,0.03,0.365,0.000746,0.076,0.244,100.454,audio_features,7KA6U0WOHdGxWWLGPYN2Sb,spotify:track:7KA6U0WOHdGxWWLGPYN2Sb,https://api.spotify.com/v1/tracks/7KA6U0WOHdGxWWLGPYN2Sb,https://api.spotify.com/v1/audio-analysis/7KA6U0WOHdGxWWLGPYN2Sb,341667,4
144,0.396,0.341,7,-14.836,1,0.0303,0.384,0.568,0.12,0.148,74.203,audio_features,6bIPHR8AJG5HAcn9oF21Ma,spotify:track:6bIPHR8AJG5HAcn9oF21Ma,https://api.spotify.com/v1/tracks/6bIPHR8AJG5HAcn9oF21Ma,https://api.spotify.com/v1/audio-analysis/6bIPHR8AJG5HAcn9oF21Ma,330385,4
145,0.521,0.441,0,-11.176,0,0.0248,0.232,0.149,0.362,0.238,75.221,audio_features,236mI0lz8JdQjlmijARSwY,spotify:track:236mI0lz8JdQjlmijARSwY,https://api.spotify.com/v1/tracks/236mI0lz8JdQjlmijARSwY,https://api.spotify.com/v1/audio-analysis/236mI0lz8JdQjlmijARSwY,511013,4
146,0.336,0.339,11,-14.237,1,0.0397,0.724,0.608,0.126,0.0768,139.869,audio_features,55ZL7fjGAWfClmpnsK6Xon,spotify:track:55ZL7fjGAWfClmpnsK6Xon,https://api.spotify.com/v1/tracks/55ZL7fjGAWfClmpnsK6Xon,https://api.spotify.com/v1/audio-analysis/55ZL7fjGAWfClmpnsK6Xon,422680,4
147,0.231,0.0507,11,-28.278,1,0.0489,0.743,0.883,0.132,0.602,65.786,audio_features,4VMOFyIl8weDI5BXyti7sn,spotify:track:4VMOFyIl8weDI5BXyti7sn,https://api.spotify.com/v1/tracks/4VMOFyIl8weDI5BXyti7sn,https://api.spotify.com/v1/audio-analysis/4VMOFyIl8weDI5BXyti7sn,90787,4
148,0.445,0.247,11,-13.012,0,0.0275,0.678,1.14E-05,0.112,0.0611,98.771,audio_features,5f2EEh2ChvKIKobF7VdJRS,spotify:track:5f2EEh2ChvKIKobF7VdJRS,https://api.spotify.com/v1/tracks/5f2EEh2ChvKIKobF7VdJRS,https://api.spotify.com/v1/audio-analysis/5f2EEh2ChvKIKobF7VdJRS,291587,4
149,0.307,0.024,7,-28.353,0,0.0411,0.831,0.758,0.12,0.524,109.732,audio_features,0y1eaipbcP50xp6WLgJtuv,spotify:track:0y1eaipbcP50xp6WLgJtuv,https://api.spotify.com/v1/tracks/0y1eaipbcP50xp6WLgJtuv,https://api.spotify.com/v1/audio-analysis/0y1eaipbcP50xp6WLgJtuv,301640,3
150,0.5,0.185,7,-20.242,1,0.0535,0.728,0.000746,0.273,0.293,121.002,audio_features,7aE5WXu5sFeNRh3Z05wwu4,spotify:track:7aE5WXu5sFeNRh3Z05wwu4,https://api.spotify.com/v1/tracks/7aE5WXu5sFeNRh3Z05wwu4,https://api.spotify.com/v1/audio-analysis/7aE5WXu5sFeNRh3Z05wwu4,304200,4
